sno,year,month,date,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Tavg,min,max,DstYear,Century
21691,2016,5,22,-5,-4,-6,-9,-16,-15,-14,-10,-16,-12,-10,-7,-7,-5,0,2,-2,-6,-8,-10,-8,-7,-8,-7,-8,-16,2,DST1605*22,RRX020
21692,2016,5,23,-6,-6,-5,-5,-2,-2,-2,-1,-2,-3,-1,0,-1,0,1,2,0,-1,-2,-3,-4,-2,-2,-1,-2,-6,2,DST1605*23,RRX020
21693,2016,5,24,0,3,5,4,5,3,4,6,4,2,-1,-4,-4,-3,-1,1,1,1,2,4,2,0,1,2,2,-4,6,DST1605*24,RRX020
21694,2016,5,25,5,6,5,6,6,5,4,4,2,3,4,6,9,13,15,11,9,9,9,9,7,6,5,6,7,2,15,DST1605*25,RRX020
21695,2016,5,26,4,5,8,10,10,10,11,10,12,14,11,11,12,13,14,13,15,17,18,18,16,16,19,21,13,4,21,DST1605*26,RRX020
21696,2016,5,27,22,21,18,15,3,-6,-4,2,5,9,10,5,0,-2,-1,-2,-4,-7,-2,5,9,11,5,9,5,-7,22,DST1605*27,RRX020
21697,2016,5,28,3,0,1,3,1,-2,-12,-16,-2,-1,0,-2,-2,-3,-4,-1,-3,-8,-9,-11,-13,-17,-15,-11,-5,-17,3,DST1605*28,RRX020
21698,2016,5,29,-13,-12,-6,-5,-3,-2,0,3,-2,-8,-5,-3,-2,-3,-1,1,0,-2,-8,-12,-16,-20,-21,-16,-7,-21,3,DST1605*29,RRX020
21699,2016,5,30,-16,-16,-15,-14,-12,-11,-12,-8,-11,-13,-10,-7,-4,-2,2,4,3,3,3,0,-4,-6,-7,-6,-7,-16,4,DST1605*30,RRX020
21700,2016,5,31,-3,1,-1,-1,-1,-2,-1,-3,-6,-3,-2,4,6,9,8,2,-3,-3,-5,-1,-3,-12,-16,-13,-2,-16,9,DST1605*31,RRX020
21701,2016,6,1,-18,-16,-15,-19,-20,-19,-14,-12,-9,-8,-8,-8,-11,-12,-13,-9,-8,-9,-8,-7,-10,-7,-3,-4,-11,-20,-3,DST1606*01,RRX020
21702,2016,6,2,-4,-6,-6,-6,-7,-10,-9,-6,-7,-8,-8,-10,-12,-12,-12,-11,-10,-8,-7,-6,-6,-4,-3,-4,-8,-12,-3,DST1606*02,RRX020
21703,2016,6,3,-6,-4,-2,-2,-4,-4,-3,-2,0,0,0,2,2,1,-1,0,1,0,-1,-2,-1,-1,-2,-1,-1,-6,2,DST1606*03,RRX020
21704,2016,6,4,-2,-4,-4,-2,-1,2,1,1,2,4,5,8,10,13,12,10,8,7,7,6,3,6,7,13,5,-4,13,DST1606*04,RRX020
21705,2016,6,5,16,14,14,11,12,16,20,30,32,13,6,9,10,19,5,-11,-14,-8,-5,-6,-23,-31,-23,-28,3,-31,32,DST1606*05,RRX020
21706,2016,6,6,-26,-30,-38,-38,-37,-41,-44,-46,-45,-39,-38,-32,-33,-31,-29,-29,-30,-31,-31,-26,-21,-15,-15,-14,-32,-46,-14,DST1606*06,RRX020
21707,2016,6,7,-14,-18,-19,-16,-14,-13,-13,-13,-12,-13,-12,-15,-15,-15,-17,-13,-12,-9,-10,-11,-12,-17,-19,-22,-14,-22,-9,DST1606*07,RRX020
21708,2016,6,8,-24,-25,-25,-31,-31,-27,-22,-16,-14,-15,-15,-15,-16,-16,-15,-15,-14,-11,-10,-11,-12,-10,-9,-14,-17,-31,-9,DST1606*08,RRX020
21709,2016,6,9,-16,-17,-17,-18,-15,-14,-13,-11,-10,-10,-9,-10,-12,-12,-13,-12,-11,-11,-10,-11,-7,-6,-6,-5,-12,-18,-5,DST1606*09,RRX020
21710,2016,6,10,-6,-4,-7,-5,-6,-5,-4,-3,-6,-3,3,9,16,19,14,12,15,16,15,17,16,8,10,7,5,-7,19,DST1606*10,RRX020
21711,2016,6,11,3,-9,-10,-7,-8,-9,-13,-13,-14,-13,-10,-12,-11,-8,-6,-4,-10,-8,-1,0,3,0,-2,-1,-7,-14,3,DST1606*11,RRX020
21712,2016,6,12,3,4,1,-1,-1,0,-7,-11,-3,4,4,6,8,7,2,3,4,8,4,7,6,3,-2,-3,2,-11,8,DST1606*12,RRX020
21713,2016,6,13,-3,1,-1,-1,-1,-1,-2,-1,-2,-5,-4,2,3,5,3,2,2,1,-1,-2,-5,-3,-1,1,-1,-5,5,DST1606*13,RRX020
21714,2016,6,14,-1,-5,-11,-4,-3,-2,-1,0,3,1,2,5,12,13,12,9,14,20,19,6,-2,-15,-18,-9,2,-18,20,DST1606*14,RRX020
21715,2016,6,15,-8,-17,-22,-15,-15,-14,-15,-14,-14,-14,-13,-8,-3,1,3,5,1,-2,-3,-1,-2,-4,-5,-8,-8,-22,5,DST1606*15,RRX020
21716,2016,6,16,-6,-4,-4,-2,-1,-1,-5,-7,-6,-7,-6,-4,0,1,-3,-6,-5,-6,-6,-6,-4,1,3,0,-4,-7,3,DST1606*16,RRX020
21717,2016,6,17,-2,0,1,0,-1,-7,-15,-10,-9,-14,-15,-12,-5,-3,-2,-3,-5,-7,-9,-8,-7,-4,-3,-3,-6,-15,1,DST1606*17,RRX020
21718,2016,6,18,-8,-8,-5,-10,-17,-14,-10,-10,-8,-8,-10,-10,-7,-6,-7,-10,-7,-4,-2,-2,-4,-2,-2,-5,-7,-17,-2,DST1606*18,RRX020
21719,2016,6,19,-9,-11,-10,-7,-7,-11,-11,-8,-7,-7,-4,-6,-7,-5,-2,0,1,0,-3,-4,-4,-3,-1,2,-5,-11,2,DST1606*19,RRX020
21720,2016,6,20,5,7,7,4,4,3,1,-1,-1,-2,0,0,1,1,1,2,2,3,3,3,4,0,-2,-4,2,-4,7,DST1606*20,RRX020
21721,2016,6,21,-4,-4,-3,-1,1,1,1,-1,-3,-1,0,-1,-2,-3,0,0,1,3,4,4,5,3,2,2,0,-4,5,DST1606*21,RRX020
21722,2016,6,22,1,0,-2,-1,2,7,5,5,7,11,14,13,13,12,11,12,12,11,7,-2,4,-11,-7,-11,5,-11,14,DST1606*22,RRX020
21723,2016,6,23,-7,-8,-3,-6,-5,2,7,12,9,8,10,9,8,5,3,5,3,-2,-3,-1,0,2,0,-7,2,-8,12,DST1606*23,RRX020
21724,2016,6,24,-19,-26,-30,-28,-17,-18,-26,-26,-20,-18,-15,-8,-8,-11,-13,-14,-15,-19,-20,-20,-18,-19,-21,-20,-19,-30,-8,DST1606*24,RRX020
21725,2016,6,25,-19,-20,-22,-19,-20,-21,-21,-18,-14,-14,-14,-13,-10,-7,-10,-10,-10,-8,-6,-4,2,1,-4,-8,-12,-22,2,DST1606*25,RRX020
21726,2016,6,26,-5,-5,-5,-2,-1,2,-1,0,1,-3,-5,-4,1,0,-3,-3,-3,-1,-2,1,-1,-8,-14,-20,-3,-20,2,DST1606*26,RRX020
21727,2016,6,27,-25,-21,-18,-18,-17,-14,-15,-18,-12,-13,-10,-7,-7,-10,-9,-6,-5,-5,-5,-2,-3,-3,-8,-9,-11,-25,-2,DST1606*27,RRX020
21728,2016,6,28,-7,-8,-8,-6,-8,-8,-11,-11,-11,-10,-5,-5,-4,-2,-3,-3,-5,-5,-2,1,1,2,1,-4,-5,-11,2,DST1606*28,RRX020
21729,2016,6,29,-6,-5,-5,-5,-5,-4,-2,-3,-5,-5,0,4,5,3,-1,-5,-6,-6,-6,-5,-3,1,1,-3,-3,-6,5,DST1606*29,RRX020
21730,2016,6,30,-5,-4,-3,-4,-2,-1,1,3,4,2,6,9,10,10,8,9,8,13,14,6,-2,-4,-4,-5,3,-5,14,DST1606*30,RRX020
21731,2016,7,1,2,0,-1,1,0,-1,3,3,0,-2,-1,-2,-2,-2,1,-2,-3,-4,-5,-3,0,3,3,4,0,-5,4,DST1607*01,RRX020
21732,2016,7,2,2,2,2,-1,-7,-8,-6,-4,0,0,1,0,0,4,7,12,13,13,19,25,32,32,31,18,8,-8,32,DST1607*02,RRX020
21733,2016,7,3,17,18,13,7,4,4,2,2,6,4,4,6,8,14,17,12,7,3,3,2,7,10,9,8,8,2,18,DST1607*03,RRX020
21734,2016,7,4,5,6,1,2,2,3,0,-1,-1,-2,-2,-1,1,1,2,2,0,-2,-2,4,6,8,8,7,2,-2,8,DST1607*04,RRX020
21735,2016,7,5,6,5,1,-2,-3,-1,2,0,1,2,2,1,1,1,1,3,2,3,4,3,4,3,2,1,2,-3,6,DST1607*05,RRX020
21736,2016,7,6,-3,-2,0,2,5,6,9,12,14,12,11,13,15,17,18,18,15,14,16,14,17,20,21,20,12,-3,21,DST1607*06,RRX020
21737,2016,7,7,16,20,15,18,11,8,-1,-11,-2,0,2,0,0,0,4,6,1,-1,2,1,-3,1,-9,-17,3,-17,20,DST1607*07,RRX020
21738,2016,7,8,-17,-21,-20,-12,-7,-7,-11,-12,-17,-19,-16,-23,-22,-17,-19,-22,-19,-23,-28,-21,-11,-6,-1,1,-15,-28,1,DST1607*08,RRX020
21739,2016,7,9,-3,-12,-22,-21,-17,-10,-8,-9,-10,-5,-3,-2,-1,-1,-4,-8,-9,-8,-8,-4,-3,-2,-3,-5,-7,-22,-1,DST1607*09,RRX020
21740,2016,7,10,-5,-5,-9,-10,-8,-6,-5,-2,-1,-4,-5,-6,-5,-2,3,4,0,-4,-4,-3,0,2,2,-3,-3,-10,4,DST1607*10,RRX020
21741,2016,7,11,-13,-17,-14,-14,-16,-12,-10,-9,-5,-4,-7,-12,-16,-11,-6,-5,-8,-9,-12,-8,-3,-1,-2,-1,-9,-17,-1,DST1607*11,RRX020
21742,2016,7,12,-7,-13,-18,-19,-23,-25,-22,-21,-26,-32,-29,-23,-19,-15,-8,-7,-5,-9,-10,-9,-6,-5,-8,-14,-16,-32,-5,DST1607*12,RRX020
21743,2016,7,13,-16,-19,-18,-16,-16,-12,-10,-11,-8,-9,-6,-4,-6,-4,-5,-4,-3,-3,-1,-2,-1,1,4,-1,-7,-19,4,DST1607*13,RRX020
21744,2016,7,14,-5,-7,-3,-4,-3,-2,-6,-9,-9,-16,-14,-5,-1,1,-3,-4,-9,-7,-7,-2,5,9,7,1,-4,-16,9,DST1607*14,RRX020
21745,2016,7,15,-6,-7,-4,-8,-16,-14,-14,-16,-16,-15,-17,-10,-7,-5,-5,-3,-6,-10,-10,-9,-4,-2,-4,-7,-9,-17,-2,DST1607*15,RRX020
21746,2016,7,16,-11,-12,-11,-8,-7,-4,-6,-6,0,2,4,3,-1,-3,-5,-6,-8,-7,-11,-8,-2,1,-1,-2,-5,-12,4,DST1607*16,RRX020
21747,2016,7,17,-5,-4,-5,-6,-5,-6,-5,-7,-7,-7,-4,-4,-5,-2,-1,-5,-6,-5,-2,1,4,0,-2,-2,-4,-7,4,DST1607*17,RRX020
21748,2016,7,18,-5,-6,-3,-1,4,4,1,-4,-8,-8,-7,-5,-3,-5,-4,-4,-3,-2,0,3,3,2,1,1,-2,-8,4,DST1607*18,RRX020
21749,2016,7,19,2,2,3,2,1,-1,0,0,2,2,4,5,6,10,10,9,7,3,4,5,9,12,10,15,5,-1,15,DST1607*19,RRX020
21750,2016,7,20,49,31,17,1,-16,-20,-23,-22,-14,-10,-3,3,11,13,14,7,2,-4,-10,-10,-4,-4,-4,-5,0,-23,49,DST1607*20,RRX020
21751,2016,7,21,-7,-4,-6,-5,-3,-2,-5,-7,-5,-7,-9,-7,-6,-3,-5,0,1,-4,-7,-7,-3,-1,0,-2,-4,-9,1,DST1607*21,RRX020
21752,2016,7,22,-4,-2,0,1,0,-5,-11,-9,-9,-12,-16,-14,-11,-10,-6,-9,-5,-11,-17,-14,-6,-3,-5,-7,-8,-17,1,DST1607*22,RRX020
21753,2016,7,23,-8,-7,-8,-8,-9,-9,-11,-17,-18,-19,-15,-12,-9,-7,-5,-4,-5,-8,-9,-7,-8,-8,-8,-6,-9,-19,-4,DST1607*23,RRX020
21754,2016,7,24,-5,-5,-6,-4,-1,-1,1,1,8,12,16,11,11,17,18,21,12,-1,-8,-11,-6,-5,-3,-10,3,-11,21,DST1607*24,RRX020
21755,2016,7,25,-8,-16,-14,-22,-26,-28,-28,-30,-31,-28,-33,-33,-34,-34,-31,-29,-27,-33,-29,-25,-20,-13,-6,-9,-24,-34,-6,DST1607*25,RRX020
21756,2016,7,26,-11,-10,-9,-10,-9,-7,-5,-3,-1,-1,-1,-4,-5,-5,-6,-6,-7,-7,-9,-10,-12,-12,-9,-6,-7,-12,-1,DST1607*26,RRX020
21757,2016,7,27,-7,-6,-7,-6,-6,-5,-3,0,2,4,4,6,7,9,11,11,11,11,11,12,13,14,13,11,5,-7,14,DST1607*27,RRX020
21758,2016,7,28,15,16,15,13,7,9,10,5,-8,-7,-4,-2,-1,-4,6,10,10,-3,-23,-30,-25,-12,-10,-10,-1,-30,16,DST1607*28,RRX020
21759,2016,7,29,-11,-10,-9,-10,-13,-14,-9,-10,-11,-11,-10,-6,-6,-2,1,1,-8,-10,-14,-14,-12,-9,-5,-6,-9,-14,1,DST1607*29,RRX020
21760,2016,7,30,-12,-12,-8,-7,-12,-12,-11,-9,-5,-5,-8,-7,-4,0,2,2,2,-3,-5,-8,-5,-1,2,3,-5,-12,3,DST1607*30,RRX020
21761,2016,7,31,5,4,4,5,3,4,2,2,4,4,4,7,7,7,4,1,-1,-5,-6,-5,1,5,5,3,3,-6,7,DST1607*31,RRX020
21762,2016,8,1,0,0,-1,0,-1,-1,0,1,1,-1,-3,-1,-1,-2,2,4,6,6,8,6,5,3,2,3,2,-3,8,DST1608*01,RRX020
21763,2016,8,2,7,7,8,8,8,20,17,15,16,22,29,34,40,43,48,39,41,31,30,34,36,22,-6,-14,22,-14,48,DST1608*02,RRX020
21764,2016,8,3,-12,1,13,10,4,-16,-42,-36,-25,-37,-51,-51,-37,-44,-50,-51,-47,-46,-37,-32,-30,-28,-27,-26,-29,-51,13,DST1608*03,RRX020
21765,2016,8,4,-22,-20,-21,-22,-22,-21,-15,-19,-21,-26,-21,-16,-14,-14,-24,-30,-27,-25,-26,-22,-19,-16,-14,-15,-21,-30,-14,DST1608*04,RRX020
21766,2016,8,5,-13,-12,-13,-9,-15,-22,-25,-25,-28,-25,-24,-21,-17,-16,-18,-19,-18,-15,-12,-13,-15,-22,-27,-24,-19,-28,-9,DST1608*05,RRX020
21767,2016,8,6,-19,-20,-20,-18,-18,-18,-18,-19,-22,-20,-21,-23,-19,-19,-19,-20,-23,-17,-10,-7,-8,-11,-20,-17,-18,-23,-7,DST1608*06,RRX020
21768,2016,8,7,-15,-17,-16,-16,-14,-16,-15,-15,-13,-11,-12,-8,-8,-14,-10,-15,-14,-6,-2,-4,-6,-5,-14,-19,-12,-19,-2,DST1608*07,RRX020
21769,2016,8,8,-17,-17,-22,-25,-27,-27,-24,-22,-18,-13,-9,-4,0,0,-5,-12,-22,-19,-17,-9,-4,-5,-9,-10,-14,-27,0,DST1608*08,RRX020
21770,2016,8,9,-7,-5,-6,-5,-8,-9,-9,-7,-7,-12,-15,-14,-7,-11,-16,-20,-19,-19,-15,-9,-7,-11,-20,-23,-12,-23,-5,DST1608*09,RRX020
21771,2016,8,10,-21,-16,-16,-13,-10,-13,-16,-18,-22,-29,-22,-18,-12,-12,-14,-15,-13,-15,-16,-15,-18,-24,-21,-21,-17,-29,-10,DST1608*10,RRX020
21772,2016,8,11,-16,-10,-7,-5,-4,-6,-5,-4,-1,-2,-5,-5,-6,-4,-2,-1,-4,-11,-16,-15,-16,-12,-15,-13,-8,-16,-1,DST1608*11,RRX020
21773,2016,8,12,-10,-14,-21,-22,-27,-27,-18,-18,-19,-18,-16,-15,-14,-15,-16,-15,-14,-12,-12,-9,-11,-13,-13,-12,-16,-27,-9,DST1608*12,RRX020
21774,2016,8,13,-10,-11,-13,-13,-12,-14,-13,-10,-11,-11,-10,-10,-10,-7,-8,-11,-14,-15,-14,-11,-13,-15,-16,-14,-12,-16,-7,DST1608*13,RRX020
21775,2016,8,14,-9,-4,0,-1,-1,-2,0,-2,-2,0,0,0,-1,-2,-4,-2,-2,-2,-4,-6,-3,-2,-4,-4,-2,-9,0,DST1608*14,RRX020
21776,2016,8,15,-4,-4,-5,-4,-3,-5,-6,-4,-3,-5,-4,-3,-2,-1,-1,0,-1,-2,-2,0,1,2,1,1,-2,-6,2,DST1608*15,RRX020
21777,2016,8,16,2,1,2,1,-1,-4,-6,-5,-5,-4,-2,-2,0,-5,-5,-5,0,6,10,14,17,13,1,-8,1,-8,17,DST1608*16,RRX020
21778,2016,8,17,0,11,11,6,2,-1,-4,-4,-3,-2,-4,-4,-5,-5,-2,-3,-2,0,1,-5,-7,-10,-16,-15,-3,-16,11,DST1608*17,RRX020
21779,2016,8,18,-12,-11,-10,-14,-21,-20,-22,-24,-24,-22,-16,-11,-9,-7,-11,-13,-8,-5,-3,-7,-10,-14,-12,-10,-13,-24,-3,DST1608*18,RRX020
21780,2016,8,19,-6,-6,-6,-2,1,1,1,0,-6,-9,-10,-7,-6,-5,-6,-9,-9,-5,-4,-4,-6,-8,-9,-10,-5,-10,1,DST1608*19,RRX020
21781,2016,8,20,-11,-11,-13,-11,-7,-5,-6,-8,-10,-5,0,2,2,0,1,2,4,6,8,8,5,3,2,1,-2,-13,8,DST1608*20,RRX020
21782,2016,8,21,1,1,2,7,9,14,17,18,19,17,21,24,23,24,21,11,17,16,13,14,11,5,-1,-3,13,-3,24,DST1608*21,RRX020
21783,2016,8,22,-2,-4,-5,-4,-1,1,2,0,0,0,0,4,5,5,3,1,-1,-3,-3,0,-1,-3,-6,-9,-1,-9,5,DST1608*22,RRX020
21784,2016,8,23,-11,-9,-7,-5,-2,1,4,8,8,10,10,15,2,-13,-24,-30,-27,-28,-30,-44,-63,-74,-65,-48,-18,-74,15,DST1608*23,RRX020
21785,2016,8,24,-36,-41,-38,-37,-33,-34,-35,-29,-26,-23,-28,-34,-39,-33,-29,-27,-25,-28,-27,-28,-31,-30,-28,-23,-31,-41,-23,DST1608*24,RRX020
21786,2016,8,25,-18,-17,-20,-21,-19,-19,-12,-12,-19,-22,-19,-18,-16,-14,-20,-19,-18,-18,-12,-16,-14,-13,-16,-15,-17,-22,-12,DST1608*25,RRX020
21787,2016,8,26,-23,-20,-23,-20,-16,-13,-8,-3,-2,-3,-3,-5,-7,-9,-10,-13,-15,-14,-14,-12,-8,-6,-5,-6,-11,-23,-2,DST1608*26,RRX020
21788,2016,8,27,-9,-9,-8,-11,-13,-12,-7,-5,-5,-6,-6,-10,-9,-8,-9,-7,-4,-2,-4,-4,-4,-2,0,-1,-6,-13,0,DST1608*27,RRX020
21789,2016,8,28,-1,-1,-2,-1,-2,-3,-3,-2,-3,-3,-4,-8,-7,-5,-2,-1,1,3,4,4,6,11,12,12,0,-8,12,DST1608*28,RRX020
21790,2016,8,29,8,5,5,4,6,8,11,13,13,15,20,20,13,11,4,0,1,2,2,3,1,6,8,9,8,0,20,DST1608*29,RRX020
21791,2016,8,30,6,-1,-10,-8,-8,-9,-10,-16,-15,-7,-2,-1,-3,-6,-21,-28,-20,-12,-11,-16,-18,-22,-16,-12,-11,-28,6,DST1608*30,RRX020
21792,2016,8,31,-8,-11,-12,-8,-5,-7,-6,-4,1,6,7,5,2,0,0,1,2,6,4,-2,-11,-15,-17,-19,-4,-19,7,DST1608*31,RRX020
21793,2016,9,1,-12,-12,-18,-23,-28,-34,-38,-40,-46,-59,-50,-40,-35,-40,-38,-36,-26,-14,-16,-21,-21,-34,-37,-38,-32,-59,-12,DST1609*01,RRX020
21794,2016,9,2,-39,-57,-57,-53,-51,-50,-41,-36,-32,-31,-31,-29,-26,-28,-20,-20,-25,-31,-26,-21,-20,-24,-31,-28,-34,-57,-20,DST1609*02,RRX020
21795,2016,9,3,-23,-25,-37,-44,-50,-43,-31,-37,-40,-42,-40,-46,-44,-37,-38,-38,-38,-38,-38,-37,-40,-46,-47,-37,-39,-50,-23,DST1609*03,RRX020
21796,2016,9,4,-44,-39,-27,-26,-26,-28,-39,-36,-31,-29,-34,-35,-36,-35,-35,-35,-32,-30,-26,-23,-31,-29,-29,-28,-32,-44,-23,DST1609*04,RRX020
21797,2016,9,5,-28,-27,-31,-30,-31,-31,-27,-25,-26,-30,-32,-29,-24,-23,-24,-20,-22,-26,-31,-38,-35,-26,-25,-27,-28,-38,-20,DST1609*05,RRX020
21798,2016,9,6,-24,-23,-26,-28,-27,-25,-25,-30,-38,-37,-29,-26,-29,-29,-28,-23,-21,-18,-16,-11,-9,-9,-8,-12,-23,-38,-8,DST1609*06,RRX020
21799,2016,9,7,-16,-16,-19,-24,-21,-18,-14,-13,-16,-17,-15,-20,-24,-24,-18,-19,-23,-25,-24,-21,-15,-13,-13,-15,-18,-25,-13,DST1609*07,RRX020
21800,2016,9,8,-17,-11,-18,-23,-25,-27,-29,-26,-30,-32,-33,-32,-32,-28,-29,-31,-33,-28,-22,-14,-12,-11,-13,-14,-24,-33,-11,DST1609*08,RRX020
21801,2016,9,9,-11,-10,-10,-12,-14,-14,-14,-13,-13,-13,-13,-14,-11,-10,-8,-9,-7,-5,-4,-4,-5,-7,-9,-11,-10,-14,-4,DST1609*09,RRX020
21802,2016,9,10,-10,-9,-9,-10,-13,-16,-14,-12,-10,-11,-12,-12,-12,-11,-11,-11,-11,-8,-6,-6,-6,-8,-9,-6,-10,-16,-6,DST1609*10,RRX020
21803,2016,9,11,-5,-4,-4,-8,-11,-10,-9,-10,-10,-11,-8,-7,-9,-11,-11,-10,-11,-12,-11,-9,-8,-7,-6,-2,-9,-12,-2,DST1609*11,RRX020
21804,2016,9,12,4,7,5,3,2,4,3,5,3,2,7,6,4,3,0,0,4,5,5,5,5,1,-2,-2,3,-2,7,DST1609*12,RRX020
21805,2016,9,13,-1,-5,-12,-18,-19,-18,-14,-13,-17,-12,-9,-5,-3,-3,-1,-2,-5,-3,0,2,1,1,0,-5,-7,-19,2,DST1609*13,RRX020
21806,2016,9,14,-9,-12,-14,-11,-4,-3,-4,-2,-2,-2,3,1,-1,-3,-6,-8,-7,-2,-2,-4,-16,-22,-21,-22,-7,-22,3,DST1609*14,RRX020
21807,2016,9,15,-25,-30,-34,-33,-31,-32,-33,-32,-31,-28,-23,-17,-12,-6,-5,-3,-1,2,3,4,4,2,2,2,-15,-34,4,DST1609*15,RRX020
21808,2016,9,16,4,1,-2,-3,-4,-4,-3,-1,1,0,2,3,5,6,6,6,3,1,1,0,0,-1,-2,-2,1,-4,6,DST1609*16,RRX020
21809,2016,9,17,-1,0,5,8,11,13,12,12,10,15,14,13,14,13,12,10,9,8,7,7,5,6,7,5,9,-1,15,DST1609*17,RRX020
21810,2016,9,18,0,3,4,9,11,9,5,4,4,-1,-12,-16,-10,-4,-6,-7,-10,-12,-13,-9,-5,-2,0,2,-2,-16,11,DST1609*18,RRX020
21811,2016,9,19,4,5,5,4,5,7,9,4,-16,-33,-35,-30,-25,-24,-22,-12,-4,6,8,12,15,19,12,12,-3,-35,19,DST1609*19,RRX020
21812,2016,9,20,13,-10,-30,-31,-27,-25,-21,-23,-27,-24,-23,-21,-20,-22,-21,-18,-18,-13,-8,-7,-4,0,-1,-2,-16,-31,13,DST1609*20,RRX020
21813,2016,9,21,-7,-12,-10,-9,-10,-12,-13,-13,-10,-11,-10,-8,-6,-9,-8,-5,-2,1,0,4,6,7,6,4,-5,-13,7,DST1609*21,RRX020
21814,2016,9,22,4,0,-2,-4,-4,-5,-6,-7,-8,-6,-4,-4,-4,-3,0,3,4,5,4,2,2,3,3,2,-1,-8,5,DST1609*22,RRX020
21815,2016,9,23,2,2,1,1,6,7,6,6,7,5,2,2,3,5,7,9,13,13,12,13,14,16,15,13,8,1,16,DST1609*23,RRX020
21816,2016,9,24,11,8,6,8,11,11,13,11,9,5,5,8,10,13,11,11,11,13,10,3,-2,-2,-5,-8,7,-8,13,DST1609*24,RRX020
21817,2016,9,25,-8,-16,-27,-31,-22,-12,-5,-4,-2,0,-6,-20,-25,-17,-11,-12,-13,-7,-14,-20,-31,-22,-20,-20,-15,-31,0,DST1609*25,RRX020
21818,2016,9,26,-21,-26,-28,-25,-22,-24,-25,-25,-21,-18,-19,-20,-17,-23,-27,-27,-27,-29,-37,-38,-38,-24,-13,-17,-25,-38,-13,DST1609*26,RRX020
21819,2016,9,27,-21,-32,-40,-42,-37,-31,-28,-31,-43,-49,-44,-34,-32,-29,-37,-35,-30,-20,-22,-21,-17,-8,-12,-14,-30,-49,-8,DST1609*27,RRX020
21820,2016,9,28,-19,-20,-32,-40,-38,-30,-23,-24,-26,-31,-26,-29,-29,-23,-25,-34,-43,-47,-44,-45,-41,-38,-36,-28,-32,-47,-19,DST1609*28,RRX020
21821,2016,9,29,-24,-28,-34,-36,-42,-42,-30,-43,-56,-66,-53,-50,-54,-51,-56,-51,-48,-40,-40,-39,-35,-30,-31,-30,-42,-66,-24,DST1609*29,RRX020
21822,2016,9,30,-31,-29,-25,-29,-26,-27,-30,-29,-29,-29,-25,-27,-28,-30,-26,-25,-22,-29,-30,-28,-30,-28,-31,-35,-28,-35,-22,DST1609*30,RRX020
21823,2016,10,1,-41,-32,-27,-27,-33,-31,-32,-31,-26,-23,-24,-22,-25,-27,-21,-21,-17,-22,-31,-39,-35,-28,-29,-29,-28,-41,-17,DST1610*01,RRX020
21824,2016,10,2,-29,-25,-25,-21,-21,-28,-25,-20,-22,-19,-24,-25,-23,-19,-18,-15,-13,-12,-12,-19,-28,-31,-27,-23,-22,-31,-12,DST1610*02,RRX020
21825,2016,10,3,-18,-14,-12,-13,-16,-23,-30,-27,-22,-16,-17,-21,-21,-17,-14,-15,-18,-17,-20,-22,-26,-25,-23,-22,-20,-30,-12,DST1610*03,RRX020
21826,2016,10,4,-25,-33,-42,-44,-43,-39,-34,-31,-37,-44,-39,-30,-30,-21,-19,-18,-18,-22,-25,-27,-24,-23,-34,-31,-31,-44,-18,DST1610*04,RRX020
21827,2016,10,5,-25,-25,-31,-33,-30,-27,-26,-23,-20,-18,-18,-23,-23,-21,-21,-18,-14,-14,-15,-12,-11,-16,-18,-17,-21,-33,-11,DST1610*05,RRX020
21828,2016,10,6,-14,-17,-16,-14,-11,-11,-11,-11,-8,-6,-7,-11,-11,-8,-4,-4,-7,-11,-11,-9,-7,-4,-8,-11,-10,-17,-4,DST1610*06,RRX020
21829,2016,10,7,-16,-19,-21,-19,-17,-13,-13,-14,-12,-10,-9,-9,-9,-8,-8,-10,-11,-12,-14,-16,-12,-10,-9,-9,-13,-21,-8,DST1610*07,RRX020
21830,2016,10,8,-9,-9,-10,-10,-12,-14,-18,-17,-15,-11,-12,-17,-17,-14,-12,-12,-14,-14,-15,-12,-12,-11,-10,-7,-13,-18,-7,DST1610*08,RRX020
21831,2016,10,9,-7,-7,-6,-6,-8,-11,-12,-13,-14,-15,-16,-17,-18,-17,-16,-14,-12,-7,-3,-2,-1,-1,-1,-4,-10,-18,-1,DST1610*09,RRX020
21832,2016,10,10,-5,-8,-5,-3,-12,-13,-13,-14,-11,-8,-6,-11,-13,-13,-10,-10,-14,-19,-17,-12,-15,-14,-13,-10,-11,-19,-3,DST1610*10,RRX020
21833,2016,10,11,-7,-8,-7,-6,-2,-1,-4,-2,0,2,0,-2,-3,-2,1,1,2,3,2,2,1,-2,-1,1,-1,-8,3,DST1610*11,RRX020
21834,2016,10,12,0,0,-4,-3,-1,-1,1,2,3,4,5,3,0,0,1,-1,-2,-2,-4,-6,-8,-5,11,21,1,-8,21,DST1610*12,RRX020
21835,2016,10,13,20,17,26,21,15,11,8,-14,-31,-42,-47,-60,-61,-65,-81,-92,-99,-104,-99,-89,-91,-94,-97,-104,-48,-104,26,DST1610*13,RRX020
