sno,year,month,date,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Tavg,min,max,DstYear,Century
22059,2017,May,25,-4,-4,-4,-4,-6,-6,-4,-1,0,0,1,2,1,-1,3,4,4,3,2,-1,-2,-1,-2,-4,-1,-6,4,DST1705*25,RRX020
22060,2017,May,26,-4,-3,0,3,4,5,4,3,3,5,6,5,3,3,4,4,4,3,4,4,5,3,2,1,3,-4,6,DST1705*26,RRX020
22061,2017,May,27,2,1,1,3,2,3,5,6,7,7,8,7,6,5,6,14,28,30,36,38,42,43,15,-33,12,-33,43,DST1705*27,RRX020
22062,2017,May,28,-58,-79,-92,-91,-89,-105,-118,-125,-108,-96,-93,-84,-79,-74,-73,-74,-71,-66,-58,-53,-49,-42,-33,-26,-77,-125,-26,DST1705*28,RRX020
22063,2017,May,29,-23,-20,-20,-20,-20,-19,-17,-14,-8,-2,-3,-5,-6,-11,-20,-32,-37,-36,-39,-37,-34,-32,-29,-26,-21,-39,-2,DST1705*29,RRX020
22064,2017,May,30,-21,-11,-10,-20,-25,-23,-20,-16,-15,-15,-20,-21,-21,-21,-20,-21,-20,-19,-18,-15,-15,-18,-17,-15,-18,-25,-10,DST1705*30,RRX020
22065,2017,May,31,-14,-13,-13,-14,-12,-13,-14,-14,-13,-14,-15,-17,-13,-10,-13,-10,-9,-5,-2,1,4,9,13,15,-8,-17,15,DST1705*31,RRX020
22066,2017,June,1,8,8,4,3,1,2,-1,-1,4,2,4,3,5,10,9,11,15,22,18,7,-1,-3,4,1,6,-3,22,DST1706*01,RRX020
22067,2017,June,2,-4,-9,-12,-10,-6,-5,-1,-1,-5,-6,-5,-5,-4,-2,0,2,1,-2,-2,-5,-7,-5,-4,-4,-4,-12,2,DST1706*02,RRX020
22068,2017,June,3,-4,-4,-4,-2,-4,-3,0,1,5,14,19,20,12,-4,-11,-21,-26,-19,-19,-15,-18,-15,-12,-12,-5,-26,20,DST1706*03,RRX020
22069,2017,June,4,-12,-14,-15,-15,-14,-13,-10,-10,-9,-8,-8,-8,-9,-8,-9,-7,-7,-8,-7,-4,-4,-3,-3,-1,-9,-15,-1,DST1706*04,RRX020
22070,2017,June,5,-1,-1,-2,-1,-1,0,0,2,-1,-1,1,5,8,10,6,7,9,6,4,5,4,4,3,1,3,-2,10,DST1706*05,RRX020
22071,2017,June,6,0,-1,-5,-7,-10,-10,-8,-2,-2,1,1,-1,-2,0,3,4,3,3,0,1,1,1,2,1,-1,-10,4,DST1706*06,RRX020
22072,2017,June,7,0,-2,-4,-6,-1,1,8,7,7,5,5,2,2,4,6,6,2,1,-1,-2,1,2,5,5,2,-6,8,DST1706*07,RRX020
22073,2017,June,8,7,5,5,4,4,3,3,2,3,2,3,4,3,0,3,5,5,5,4,1,1,3,5,8,4,0,8,DST1706*08,RRX020
22074,2017,June,9,5,6,7,11,9,6,5,5,5,5,5,5,7,8,6,4,2,1,0,-2,-4,-2,0,0,4,-4,11,DST1706*09,RRX020
22075,2017,June,10,2,4,6,7,5,5,4,4,5,5,7,8,12,14,13,11,11,9,7,6,7,7,8,6,7,2,14,DST1706*10,RRX020
22076,2017,June,11,7,8,11,15,15,11,11,8,3,-1,0,4,13,22,24,13,6,-2,-6,-11,-12,-8,-8,-9,5,-12,24,DST1706*11,RRX020
22077,2017,June,12,-8,-6,-7,-7,-7,-7,-5,-4,-2,-3,1,1,-2,-1,-5,-7,-2,0,1,-2,-7,-7,-2,-4,-4,-8,1,DST1706*12,RRX020
22078,2017,June,13,-8,-6,-6,-6,-4,-2,1,3,1,-1,-2,2,3,4,2,-1,-1,-5,-6,-6,-5,-3,-4,-2,-2,-8,4,DST1706*13,RRX020
22079,2017,June,14,-2,-4,-4,-3,-4,-5,-5,-3,-2,-1,-1,-5,-8,-8,-6,-4,-4,-7,-7,-7,-3,0,2,0,-4,-8,2,DST1706*14,RRX020
22080,2017,June,15,-1,-2,-2,4,5,3,3,4,5,6,7,6,9,9,7,6,6,6,5,5,5,8,12,15,5,-2,15,DST1706*15,RRX020
22081,2017,June,16,16,15,17,22,24,22,27,30,18,-4,-2,2,5,6,-2,-15,-22,-15,-19,-24,-23,-19,-22,-31,0,-31,30,DST1706*16,RRX020
22082,2017,June,17,-31,-28,-20,-20,-24,-20,-15,-11,-7,-8,-14,-14,-9,-10,-12,-14,-14,-13,-8,-11,-16,-12,-10,-10,-15,-31,-7,DST1706*17,RRX020
22083,2017,June,18,-14,-22,-26,-22,-18,-15,-12,-10,-17,-17,-14,-13,-14,-17,-19,-20,-22,-21,-20,-19,-19,-19,-12,-12,-17,-26,-10,DST1706*18,RRX020
22084,2017,June,19,-12,-14,-13,-11,-12,-14,-16,-16,-16,-14,-12,-12,-10,-12,-16,-17,-17,-18,-20,-21,-18,-12,-10,-8,-14,-21,-8,DST1706*19,RRX020
22085,2017,June,20,-7,-9,-11,-11,-8,-6,-7,-6,-5,-6,-6,-8,-8,-8,-8,-10,-12,-8,-4,-3,-3,-4,-3,-2,-7,-12,-2,DST1706*20,RRX020
22086,2017,June,21,-3,-5,-6,-4,-3,-3,-1,-1,0,2,0,-5,-6,-7,-10,-9,-9,-8,-12,-17,-19,-19,-18,-19,-8,-19,2,DST1706*21,RRX020
22087,2017,June,22,-20,-19,-17,-18,-19,-20,-18,-14,-12,-8,-7,-10,-12,-12,-11,-10,-5,-2,1,3,8,11,12,13,-8,-20,13,DST1706*22,RRX020
22088,2017,June,23,18,18,16,16,14,12,12,15,13,13,11,9,6,7,7,7,6,7,5,7,9,14,14,4,11,4,18,DST1706*23,RRX020
22089,2017,June,24,3,3,2,-3,-6,-6,-6,-7,-2,2,-3,-10,-6,0,3,0,-2,-5,-8,-6,-3,-2,2,0,-3,-10,3,DST1706*24,RRX020
22090,2017,June,25,-2,-2,-2,-1,-3,-12,-25,-26,-11,-1,-1,-3,2,5,3,2,0,3,1,0,-6,-12,-10,-6,-4,-26,5,DST1706*25,RRX020
22091,2017,June,26,-7,-6,-7,-5,-3,-4,-4,-1,1,-3,-9,-7,-6,-2,-4,-6,-6,-8,-5,-2,-4,-1,0,-2,-4,-9,1,DST1706*26,RRX020
22092,2017,June,27,-5,-7,-6,-8,-8,-7,-7,-5,-5,-2,-1,-1,0,3,1,3,2,1,2,3,1,0,3,2,-2,-8,3,DST1706*27,RRX020
22093,2017,June,28,5,6,1,-1,-2,-4,0,2,-1,1,2,1,2,3,1,-1,-2,-2,-1,2,3,6,8,9,2,-4,9,DST1706*28,RRX020
22094,2017,June,29,9,9,8,5,10,8,3,7,5,-1,-1,-1,-4,-2,-1,0,0,1,1,-1,-3,-2,1,3,2,-4,10,DST1706*29,RRX020
22095,2017,June,30,6,8,5,1,0,2,4,6,9,8,6,6,7,8,10,13,14,13,14,12,8,7,10,13,8,0,14,DST1706*30,RRX020
22096,2017,July,1,7,6,4,3,0,-8,-13,-10,-2,4,3,-1,2,5,1,-4,-7,4,9,7,9,7,-1,-5,1,-13,9,DST1707*01,RRX020
22097,2017,July,2,3,-3,1,3,3,-12,-16,-20,-20,-18,-6,-1,-13,-20,-20,-16,-13,-12,-13,-5,0,-4,-8,-3,-9,-20,3,DST1707*02,RRX020
22098,2017,July,3,0,5,6,10,3,-7,-12,-11,-8,-7,-5,-8,-4,-1,-1,-1,-1,0,0,-2,-5,-7,-7,-7,-3,-12,10,DST1707*03,RRX020
22099,2017,July,4,-6,-4,-2,-5,-9,-10,-11,-10,-5,-1,2,2,2,4,1,-1,-1,-2,-5,-6,-9,-12,-11,-6,-4,-12,4,DST1707*04,RRX020
22100,2017,July,5,-5,-8,-8,-8,-8,-7,-10,-9,-8,-6,-4,-1,-1,1,2,2,0,-2,-5,-6,-6,-5,-4,-2,-5,-10,2,DST1707*05,RRX020
22101,2017,July,6,2,5,7,8,7,6,1,1,6,8,9,10,11,10,8,5,1,-2,-5,-11,-11,-10,-14,-18,1,-18,11,DST1707*06,RRX020
22102,2017,July,7,-16,-10,-8,-7,-4,-5,-6,-3,0,1,0,0,2,3,0,-1,-2,-3,-5,-2,-3,-4,-5,-2,-3,-16,3,DST1707*07,RRX020
22103,2017,July,8,-2,-3,0,0,-2,-3,-3,-1,3,4,2,0,0,-1,-2,-3,-2,-2,-5,-7,-4,-1,0,-1,-1,-7,4,DST1707*08,RRX020
22104,2017,July,9,6,6,0,5,6,11,-5,-2,5,-2,-24,-17,-6,-6,-5,-7,-12,-21,-20,-27,-29,-25,-23,-29,-9,-29,11,DST1707*09,RRX020
22105,2017,July,10,-32,-28,-25,-33,-27,-25,-27,-25,-21,-19,-15,-16,-17,-11,-6,-4,-4,-3,-5,-8,-9,-7,-7,-3,-16,-33,-3,DST1707*10,RRX020
22106,2017,July,11,-2,-3,-4,-5,-10,-16,-19,-20,-16,-13,-10,-5,-4,-4,-7,-6,-8,-10,-12,-14,-12,-10,-9,-12,-10,-20,-2,DST1707*11,RRX020
22107,2017,July,12,-13,-9,-5,-5,-8,-11,-17,-16,-12,-12,-11,-8,-6,-7,-10,-8,-8,-9,-9,-9,-8,-6,-5,-5,-9,-17,-5,DST1707*12,RRX020
22108,2017,July,13,-6,-8,-7,-8,-8,-6,-7,-5,-4,-2,0,-1,2,2,0,0,-3,-3,-6,-8,-7,-7,-7,-6,-4,-8,2,DST1707*13,RRX020
22109,2017,July,14,-8,-7,-2,1,0,-2,-3,0,3,3,5,5,6,4,3,4,4,7,12,13,13,8,7,5,3,-8,13,DST1707*14,RRX020
22110,2017,July,15,1,0,4,2,-1,-1,-1,0,3,2,5,5,5,7,7,7,5,4,4,6,5,4,2,3,3,-1,7,DST1707*15,RRX020
22111,2017,July,16,2,6,9,9,7,6,43,21,-10,-3,-17,-35,-58,-64,-61,-72,-65,-58,-51,-50,-48,-56,-50,-42,-27,-72,43,DST1707*16,RRX020
22112,2017,July,17,-47,-49,-48,-40,-37,-41,-54,-59,-51,-50,-54,-50,-45,-48,-52,-58,-61,-53,-47,-44,-42,-36,-33,-32,-47,-61,-32,DST1707*17,RRX020
22113,2017,July,18,-34,-32,-29,-35,-38,-39,-39,-37,-37,-36,-36,-37,-35,-32,-29,-28,-30,-33,-36,-36,-33,-32,-33,-32,-34,-39,-28,DST1707*18,RRX020
22114,2017,July,19,-31,-29,-27,-27,-29,-29,-31,-28,-24,-25,-24,-24,-23,-24,-24,-23,-22,-23,-23,-21,-19,-18,-16,-13,-24,-31,-13,DST1707*19,RRX020
22115,2017,July,20,-10,-7,-3,-3,-6,-5,-8,-5,-1,0,0,9,12,12,11,10,10,7,8,3,-3,-14,-13,-11,0,-14,12,DST1707*20,RRX020
22116,2017,July,21,-11,-21,-33,-31,-21,-17,-24,-33,-28,-24,-19,-15,-17,-18,-24,-29,-29,-23,-20,-14,-11,-13,-12,-12,-21,-33,-11,DST1707*21,RRX020
22117,2017,July,22,-13,-9,-2,-10,-19,-20,-23,-20,-23,-24,-23,-19,-11,-8,-9,-11,-16,-16,-11,-11,-14,-17,-18,-20,-15,-24,-2,DST1707*22,RRX020
22118,2017,July,23,-24,-21,-14,-9,-17,-23,-29,-31,-26,-27,-21,-25,-27,-25,-18,-19,-22,-24,-26,-26,-23,-26,-29,-24,-23,-31,-9,DST1707*23,RRX020
22119,2017,July,24,-18,-11,-6,-4,-7,-12,-17,-20,-12,-11,-10,-10,-13,-13,-14,-16,-17,-16,-14,-13,-13,-19,-23,-26,-14,-26,-4,DST1707*24,RRX020
22120,2017,July,25,-25,-21,-15,-11,-10,-9,-13,-18,-14,-10,-4,-1,0,0,2,-3,-10,-13,-18,-18,-18,-16,-19,-26,-12,-26,2,DST1707*25,RRX020
22121,2017,July,26,-21,-19,-16,-9,-8,-12,-14,-18,-16,-12,-9,-10,-9,-11,-12,-12,-13,-14,-17,-17,-19,-21,-23,-24,-15,-24,-8,DST1707*26,RRX020
22122,2017,July,27,-30,-30,-26,-22,-21,-21,-22,-19,-17,-17,-15,-12,-13,-12,-13,-15,-16,-12,-11,-12,-9,-7,-10,-11,-16,-30,-7,DST1707*27,RRX020
22123,2017,July,28,-11,-10,-9,-10,-11,-15,-17,-14,-9,-6,-8,-9,-5,-1,-3,-6,-11,-11,-12,-18,-18,-20,-18,-13,-11,-20,-1,DST1707*28,RRX020
22124,2017,July,29,-14,-15,-11,-10,-12,-13,-15,-13,-12,-15,-17,-16,-14,-13,-14,-18,-19,-21,-21,-21,-18,-16,-13,-14,-15,-21,-10,DST1707*29,RRX020
22125,2017,July,30,-7,-5,-2,0,-5,-8,-10,-9,-11,-12,-12,-9,-7,-5,-7,-6,-6,-6,-8,-9,-6,-3,-2,-5,-7,-12,0,DST1707*30,RRX020
22126,2017,July,31,-7,-7,-10,-7,-3,3,2,1,-2,-4,-4,-4,-5,-6,-6,-5,-3,-3,-4,-4,-1,2,3,4,-3,-10,4,DST1707*31,RRX020
22127,2017,August,1,10,9,6,2,1,4,9,14,11,7,6,9,12,10,16,15,15,14,11,9,9,11,11,11,10,1,16,DST1708*01,RRX020
22128,2017,August,2,9,8,8,10,8,11,11,13,9,7,5,4,7,10,10,5,4,6,5,4,3,2,4,6,7,2,13,DST1708*02,RRX020
22129,2017,August,3,6,6,6,5,3,2,3,5,5,7,8,13,16,17,18,16,14,10,10,9,9,12,11,20,10,2,20,DST1708*03,RRX020
22130,2017,August,4,26,35,34,32,37,32,22,16,2,-11,-13,-24,-20,-19,-30,-30,-25,-25,-23,-19,-15,-13,-7,-10,-2,-30,37,DST1708*04,RRX020
22131,2017,August,5,-12,-11,-5,-5,-14,-20,-17,-21,-17,-13,-14,-17,-18,-18,-18,-11,-10,-11,-13,-12,-12,-9,-11,-14,-13,-21,-5,DST1708*05,RRX020
22132,2017,August,6,-14,-12,-7,-4,-5,-5,-2,-4,-6,-13,-14,-12,-9,-8,-8,-6,-6,-7,-12,-10,-9,-6,-7,-6,-8,-14,-2,DST1708*06,RRX020
22133,2017,August,7,-5,-6,-5,-6,-5,-4,-4,-5,-9,-11,-9,-9,-11,-12,-10,-8,-8,-5,-2,1,0,0,0,-2,-6,-12,1,DST1708*07,RRX020
22134,2017,August,8,-5,-9,-9,-9,-6,-3,0,0,-2,-4,-3,-1,2,5,7,10,7,3,3,6,11,13,12,8,2,-9,13,DST1708*08,RRX020
22135,2017,August,9,5,4,2,1,1,4,3,4,5,4,2,3,1,-1,1,2,2,5,5,3,1,-1,0,3,2,-1,5,DST1708*09,RRX020
22136,2017,August,10,3,3,5,4,4,4,5,2,1,1,2,1,1,5,8,13,13,14,14,17,17,14,9,4,7,1,17,DST1708*10,RRX020
22137,2017,August,11,2,7,13,12,8,-1,-1,1,5,6,9,9,10,11,11,13,10,13,14,6,2,10,13,14,8,-1,14,DST1708*11,RRX020
22138,2017,August,12,12,5,4,1,3,3,4,3,0,4,6,11,11,9,9,10,10,10,8,2,-2,-3,-1,-2,5,-3,12,DST1708*12,RRX020
22139,2017,August,13,-9,-8,-4,-1,1,0,0,0,1,1,2,0,-1,-2,1,4,4,4,0,-2,1,4,6,4,0,-9,6,DST1708*13,RRX020
22140,2017,August,14,-1,-4,-6,-3,-2,-4,-4,-3,-2,-2,1,3,2,-2,0,2,1,0,-4,-3,1,5,7,4,-1,-6,7,DST1708*14,RRX020
22141,2017,August,15,4,2,3,1,2,2,4,6,7,4,7,9,8,4,3,5,7,7,6,10,12,13,13,13,6,1,13,DST1708*15,RRX020
22142,2017,August,16,14,15,11,9,10,8,5,0,-1,4,10,13,10,5,6,8,8,6,5,5,5,8,6,8,7,-1,15,DST1708*16,RRX020
22143,2017,August,17,8,5,9,6,3,4,7,9,-5,-16,-24,-18,-13,-15,-14,-13,-14,-17,-24,-20,-16,-16,-20,-20,-9,-24,9,DST1708*17,RRX020
22144,2017,August,18,-18,-17,-8,-12,-12,-10,-11,-15,-16,-12,-8,-8,-12,-16,-24,-18,-14,-17,-26,-24,-19,-8,-6,-9,-14,-26,-6,DST1708*18,RRX020
22145,2017,August,19,-12,-15,-13,-14,-13,-20,-22,-17,-35,-28,-18,-19,-17,-20,-19,-19,-20,-15,-16,-14,-13,-17,-13,-19,-18,-35,-12,DST1708*19,RRX020
22146,2017,August,20,-26,-26,-18,-30,-32,-29,-27,-27,-21,-20,-21,-19,-16,-17,-15,-18,-18,-17,-15,-18,-16,-21,-20,-17,-21,-32,-15,DST1708*20,RRX020
22147,2017,August,21,-13,-12,-10,-9,-9,-9,-9,-10,-13,-15,-16,-12,-8,-6,-7,-7,-6,-4,-2,-5,-5,-3,0,0,-8,-16,0,DST1708*21,RRX020
22148,2017,August,22,-1,-8,-17,-15,-20,-17,-29,-30,-26,-25,-25,-24,-25,-23,-20,-16,-8,1,6,4,-3,-7,-14,-18,-15,-30,6,DST1708*22,RRX020
22149,2017,August,23,-16,-22,-22,-22,-26,-30,-35,-34,-35,-33,-31,-37,-48,-45,-38,-37,-40,-40,-36,-38,-33,-32,-37,-37,-34,-48,-16,DST1708*23,RRX020
22150,2017,August,24,-34,-29,-19,-19,-24,-27,-27,-32,-30,-24,-23,-27,-30,-28,-23,-13,-11,-10,-10,-8,-9,-14,-16,-16,-21,-34,-8,DST1708*24,RRX020
22151,2017,August,25,-16,-14,-10,-10,-11,-10,-11,-12,-8,-4,-1,-1,-2,-5,-6,-5,-3,-3,-5,-5,-8,-10,-8,-8,-7,-16,-1,DST1708*25,RRX020
22152,2017,August,26,-7,-7,-4,-4,-4,-4,-6,-8,-5,-3,-3,-4,-5,-4,-5,-2,1,-1,-2,-4,-5,-4,-4,-4,-4,-8,1,DST1708*26,RRX020
22153,2017,August,27,-4,-4,-6,-6,-5,-1,1,-2,-2,-3,-9,-10,-4,-1,2,0,-4,-12,-20,-30,-35,-38,-38,-35,-11,-38,2,DST1708*27,RRX020
22154,2017,August,28,-30,-27,-23,-20,-19,-20,-19,-19,-19,-18,-17,-17,-16,-13,-12,-13,-16,-13,-9,-6,-4,-6,-6,-6,-15,-30,-4,DST1708*28,RRX020
22155,2017,August,29,-3,2,6,7,6,1,-3,-4,1,6,5,0,-3,-1,3,3,4,13,15,10,-4,-5,-3,-4,2,-5,15,DST1708*29,RRX020
22156,2017,August,30,-4,-7,-8,-7,-5,-5,-4,-2,-1,-1,-1,0,3,6,7,9,8,8,7,7,6,7,8,6,2,-8,9,DST1708*30,RRX020
22157,2017,August,31,4,5,15,17,18,26,59,36,2,-29,-39,-50,-49,-48,-47,-47,-47,-41,-43,-46,-42,-35,-30,-30,-18,-50,59,DST1708*31,RRX020
22158,2017,September,1,-30,-32,-29,-25,-22,-16,-14,-15,-10,-18,-32,-35,-25,-27,-29,-29,-25,-21,-18,-18,-18,-22,-25,-22,-23,-35,-10,DST1709*01,RRX020
22159,2017,September,2,-16,-13,-18,-23,-32,-24,-23,-30,-30,-37,-32,-26,-22,-22,-23,-19,-18,-16,-18,-25,-25,-21,-19,-17,-23,-37,-13,DST1709*02,RRX020
22160,2017,September,3,-17,-22,-17,-15,-16,-17,-14,-13,-12,-13,-16,-20,-21,-19,-16,-13,-14,-13,-12,-12,-13,-11,-6,-8,-15,-22,-6,DST1709*03,RRX020
22161,2017,September,4,-15,-17,-17,-19,-16,-17,-15,-10,-9,-9,-8,-5,-10,-14,-12,-6,-1,3,-4,-10,-5,-9,-11,-15,-10,-19,3,DST1709*04,RRX020
22162,2017,September,5,-13,-12,-16,-17,-17,-17,-16,-17,-12,-8,-7,-8,-13,-17,-16,-12,-11,-10,-18,-19,-17,-14,-12,-8,-14,-19,-7,DST1709*05,RRX020
22163,2017,September,6,-5,-4,-3,-1,5,-1,-3,-4,-3,-2,-2,-3,1,-8,-15,-15,-10,-10,-11,-11,-11,-11,-10,-2,-6,-15,5,DST1709*06,RRX020
22164,2017,September,7,25,32,29,20,3,-5,-2,-16,-23,-23,-22,-21,-12,-8,-8,-11,-10,-10,-11,-7,-8,-17,-43,-84,-10,-84,32,DST1709*07,RRX020
22165,2017,September,8,-125,-142,-128,-114,-124,-110,-108,-108,-90,-73,-63,-63,-96,-120,-122,-118,-110,-124,-114,-113,-104,-102,-102,-98,-107,-142,-63,DST1709*08,RRX020
22166,2017,September,9,-93,-92,-81,-76,-71,-71,-70,-69,-68,-64,-64,-62,-61,-63,-62,-58,-55,-53,-54,-55,-55,-53,-51,-53,-65,-93,-51,DST1709*09,RRX020
22167,2017,September,10,-53,-53,-52,-50,-45,-43,-43,-41,-40,-39,-39,-39,-40,-42,-40,-38,-36,-36,-37,-37,-41,-42,-47,-41,-42,-53,-36,DST1709*10,RRX020
22168,2017,September,11,-41,-38,-35,-31,-30,-31,-34,-36,-31,-26,-28,-25,-23,-22,-22,-22,-22,-23,-24,-25,-26,-25,-24,-29,-28,-41,-22,DST1709*11,RRX020
22169,2017,September,12,-24,-25,-22,-18,-14,-13,-14,-8,-10,-14,-19,-30,-35,-35,-30,-24,-22,-22,-19,-18,-7,-4,-9,-25,-19,-35,-4,DST1709*12,RRX020
22170,2017,September,13,-50,-42,-35,-33,-38,-41,-39,-41,-39,-30,-26,-22,-21,-22,-21,-23,-25,-23,-23,-24,-26,-26,-25,-22,-30,-50,-21,DST1709*13,RRX020
22171,2017,September,14,-24,-17,-12,-14,-15,-17,-18,-20,-18,-11,-11,-4,9,5,0,-28,-38,-42,-46,-47,-53,-45,-35,-35,-22,-53,9,DST1709*14,RRX020
22172,2017,September,15,-42,-40,-37,-36,-39,-34,-33,-34,-27,-31,-23,-30,-26,-30,-34,-36,-33,-26,-24,-36,-34,-32,-28,-32,-32,-42,-23,DST1709*15,RRX020
22173,2017,September,16,-35,-41,-38,-40,-47,-50,-47,-42,-36,-37,-31,-30,-27,-31,-33,-35,-38,-39,-37,-36,-33,-27,-27,-28,-36,-50,-27,DST1709*16,RRX020
22174,2017,September,17,-25,-27,-28,-28,-27,-27,-29,-20,-17,-15,-12,-15,-17,-27,-30,-30,-38,-39,-34,-30,-29,-26,-23,-19,-26,-39,-12,DST1709*17,RRX020
22175,2017,September,18,-19,-21,-24,-27,-29,-28,-29,-37,-43,-29,-27,-33,-37,-35,-31,-27,-23,-26,-31,-26,-25,-26,-21,-22,-28,-43,-19,DST1709*18,RRX020
22176,2017,September,19,-17,-16,-14,-12,-14,-17,-18,-19,-15,-14,-16,-21,-21,-19,-15,-13,-16,-20,-20,-23,-26,-29,-32,-31,-19,-32,-12,DST1709*19,RRX020
22177,2017,September,20,-26,-30,-32,-29,-28,-27,-28,-28,-26,-23,-20,-25,-25,-23,-20,-15,-16,-16,-16,-16,-13,-8,-6,-7,-21,-32,-6,DST1709*20,RRX020
22178,2017,September,21,-9,-12,-12,-15,-16,-20,-22,-22,-22,-22,-20,-18,-16,-14,-17,-14,-12,-8,-9,-15,-20,-24,-24,-26,-17,-26,-8,DST1709*21,RRX020
22179,2017,September,22,-24,-25,-22,-19,-15,-16,-18,-22,-17,-11,-13,-13,-15,-10,-8,-8,-11,-18,-25,-26,-25,-21,-18,-15,-17,-26,-8,DST1709*22,RRX020
22180,2017,September,23,-16,-15,-11,-8,-8,-16,-21,-19,-20,-13,-8,-7,-10,-6,-5,-4,-8,-11,-14,-19,-18,-15,-14,-11,-12,-21,-4,DST1709*23,RRX020
22181,2017,September,24,-11,-11,-7,-7,-7,-7,-5,-3,-2,-1,2,2,-2,-5,-6,-4,3,10,9,3,-1,3,3,-2,-2,-11,10,DST1709*24,RRX020
22182,2017,September,25,-12,-14,-10,-11,-12,-13,-14,-13,-12,-10,-9,-10,-11,-11,-10,-8,-8,-5,-3,-2,-2,2,3,1,-8,-14,3,DST1709*25,RRX020
22183,2017,September,26,2,0,0,0,0,-1,-2,-2,-1,0,2,3,4,4,6,7,6,7,7,6,7,12,13,14,4,-2,14,DST1709*26,RRX020
22184,2017,September,27,16,4,4,10,18,22,18,-8,-30,-29,-23,-20,-29,-50,-51,-45,-36,-29,-23,-30,-46,-56,-60,-54,-22,-60,22,DST1709*27,RRX020
22185,2017,September,28,-44,-55,-63,-66,-60,-66,-76,-72,-74,-75,-64,-53,-50,-52,-57,-56,-50,-47,-47,-45,-45,-49,-50,-46,-57,-76,-44,DST1709*28,RRX020
22186,2017,September,29,-45,-44,-41,-38,-33,-38,-36,-30,-28,-30,-28,-28,-25,-29,-30,-32,-32,-33,-36,-33,-32,-31,-31,-30,-33,-45,-25,DST1709*29,RRX020
22187,2017,September,30,-29,-28,-25,-21,-22,-31,-34,-30,-34,-31,-29,-26,-26,-27,-32,-30,-31,-34,-36,-33,-28,-24,-29,-29,-29,-36,-21,DST1709*30,RRX020
22188,2017,October,1,-31,-37,-31,-24,-20,-20,-22,-28,-28,-21,-17,-16,-18,-19,-19,-22,-24,-24,-28,-27,-26,-25,-23,-24,-24,-37,-16,DST1710*01,RRX020
22189,2017,October,2,-22,-22,-18,-20,-20,-19,-19,-18,-17,-19,-17,-20,-17,-17,-16,-13,-13,-14,-17,-18,-17,-13,-10,-11,-17,-22,-10,DST1710*02,RRX020
22190,2017,October,3,-11,-13,-16,-20,-26,-24,-22,-14,-17,-15,-12,-11,-11,-12,-11,-9,-11,-15,-19,-18,-14,-9,-6,-7,-14,-26,-6,DST1710*03,RRX020
22191,2017,October,4,-7,-7,-7,-8,-6,-8,-8,-6,-8,-10,-8,-7,-4,-4,0,2,-1,-5,-9,-8,-9,-9,-22,-22,-8,-22,2,DST1710*04,RRX020
22192,2017,October,5,-18,-17,-14,-10,-7,-6,-7,-8,-10,-10,-10,-7,-4,-2,0,5,3,-2,-6,-6,-4,-2,-1,0,-6,-18,5,DST1710*05,RRX020
22193,2017,October,6,-2,-12,-14,-14,-18,-22,-19,-13,-15,-18,-19,-13,-9,-6,-7,-8,-9,-11,-10,-11,-12,-14,-13,-14,-13,-22,-2,DST1710*06,RRX020
22194,2017,October,7,-14,-14,-11,-10,-6,-4,-3,-4,-7,-10,-10,-7,-5,-3,-5,-4,-8,-8,-9,-9,-7,-3,1,6,-6,-14,6,DST1710*07,RRX020
22195,2017,October,8,4,1,4,2,-2,-3,-4,-5,-6,-5,-3,-2,-1,-2,-2,-1,-1,-2,-3,-3,-2,3,5,3,-1,-6,5,DST1710*08,RRX020
22196,2017,October,9,-3,-7,-2,3,4,2,-2,-4,-2,0,3,4,4,1,2,3,1,3,4,3,6,9,12,9,2,-7,12,DST1710*09,RRX020
22197,2017,October,10,8,3,5,7,9,9,8,6,6,6,7,9,10,9,10,10,10,10,11,11,13,15,12,0,9,0,15,DST1710*10,RRX020
22198,2017,October,11,-12,-11,-5,-1,-5,-17,-23,-21,-26,-19,-13,-16,-16,-10,-10,-16,-21,-28,-36,-33,-32,-29,-29,-25,-19,-36,-1,DST1710*11,RRX020
22199,2017,October,12,-32,-30,-30,-38,-43,-42,-41,-42,-42,-32,-24,-26,-27,-27,-36,-28,-32,-33,-31,-30,-28,-25,-23,-27,-32,-43,-23,DST1710*12,RRX020
22200,2017,October,13,-24,-21,-19,-23,-30,-29,-23,-19,-18,-18,-28,-37,-38,-37,-36,-30,-37,-44,-46,-44,-45,-39,-32,-41,-32,-46,-18,DST1710*13,RRX020
22201,2017,October,14,-50,-47,-35,-37,-43,-57,-46,-38,-36,-33,-28,-30,-26,-27,-30,-29,-30,-25,-20,-29,-28,-19,-16,-18,-32,-57,-16,DST1710*14,RRX020
22202,2017,October,15,-24,-37,-40,-43,-47,-46,-43,-39,-33,-28,-26,-30,-34,-36,-29,-33,-37,-44,-44,-38,-28,-23,-19,-17,-34,-47,-17,DST1710*15,RRX020
22203,2017,October,16,-16,-18,-18,-18,-24,-24,-22,-20,-20,-24,-27,-24,-19,-14,-15,-17,-19,-18,-19,-20,-17,-12,-8,-10,-18,-27,-8,DST1710*16,RRX020
